Language_ID	Word_Order	Flexivity	Gender_or_Noun_Class	Locus_of_Marking	Fusion	Informativity
chip1261	0.2727272727272727	0.21428571428571427	0.23529411764705882	0.6176470588235294	0.41803278688524587	0.32727272727272727
chiq1248	0.625	0.5	0.47058823529411764	0.5151515151515151	0.6176470588235294	0.4489795918367347
chir1283	0.14285714285714285	0	0.17647058823529413	0.4411764705882353	0.3333333333333333	0.17307692307692307
chit1248	0.3333333333333333	0.14814814814814814	0.17647058823529413	0.5588235294117647	0.24107142857142855	0.22916666666666666
choc1276	0.2727272727272727	0.17857142857142858	0.11764705882352941	0.6060606060606061	0.5254237288135593	0.4444444444444444
chol1284	0.2727272727272727	0.1111111111111111	0.1875	0.6	0.4035087719298246	0.40384615384615385
chon1284	0.7272727272727273	0.03333333333333333	0.11764705882352941	0.4411764705882353	0.06557377049180328	0.2222222222222222
chot1239	0.18181818181818182	0	0.17647058823529413	0.35294117647058826	0.2758620689655172	0.21153846153846154
chra1242	0.4444444444444444	0.03333333333333333	0.17647058823529413	0.48484848484848486	0.09433962264150944	0.2
chug1252	0.3333333333333333	0.03333333333333333	0.17647058823529413	0.24242424242424243	0.31355932203389825	0.34545454545454546
chuj1250	0.6666666666666666	0.25	0.35294117647058826	0.5882352941176471	0.34210526315789475	0.3541666666666667
chuk1273	0.2727272727272727	0.13333333333333333	0.17647058823529413	0.4117647058823529	0.516393442622951	0.34545454545454546
chuv1255	0.18181818181818182	0.03333333333333333	0.17647058823529413	0.4411764705882353	0.3606557377049181	0.2777777777777778
chuw1238	0.7272727272727273	0.2916666666666667	0.5294117647058824	0.42424242424242425	0.4083333333333334	0.38
cici1237	0.5454545454545454	0.23333333333333334	0.5882352941176471	0.45454545454545453	0.3928571428571429	0.3877551020408163
clas1249	0.8181818181818182	0.27586206896551724	0.17647058823529413	0.38235294117647056	0.425	0.36
clas1250	0.7272727272727273	0.23333333333333334	0.23529411764705882	0.696969696969697	0.5789473684210525	0.47058823529411764
coat1243	0.8181818181818182	0.23333333333333334	0.17647058823529413	0.5454545454545454	0.24545454545454545	0.28888888888888886
coca1259	0.36363636363636365	0.13333333333333333	0.23529411764705882	0.5882352941176471	0.375	0.3333333333333333
coeu1236	0.6666666666666666	0.20689655172413793	0.11764705882352941	0.6060606060606061	0.3679245283018868	0.4
colu1241	0.7272727272727273	0.16666666666666666	0.11764705882352941	0.6176470588235294	0.4322033898305084	0.37735849056603776
coma1245	0.3333333333333333	0.1724137931034483	0.23529411764705882	0.5151515151515151	0.4310344827586208	0.46938775510204084
como1259	0.5454545454545454	0.2962962962962963	0.3125	0.45161290322580644	0.5	0.4583333333333333
coos1249	0.5454545454545454	0.08	0.17647058823529413	0.5454545454545454	0.4482758620689656	0.32653061224489793
copa1237	0.6666666666666666	0.19230769230769232	0.4117647058823529	0.3333333333333333	0.26415094339622647	0.44
copt1239	0.5555555555555556	0.2	0.5294117647058824	0.29411764705882354	0.27586206896551724	0.23529411764705882
cors1241	0.4444444444444444	0.5517241379310345	0.5882352941176471	0.35294117647058826	0.3879310344827586	0.40816326530612246
cosa1234	0.18181818181818182	0.03333333333333333	0.11764705882352941	0.4411764705882353	0	0.18181818181818182
cowl1242	0.6666666666666666	0.2857142857142857	0.4117647058823529	0.5294117647058824	0.35344827586206895	0.30612244897959184
cree1270	0.36363636363636365	0.2	0.17647058823529413	0.5625	0.5423728813559322	0.42592592592592593
crim1257	0.1	0.07692307692307693	0.11764705882352941	0.4411764705882353	0.4083333333333334	0.3333333333333333
cros1244	0.75	0.2	0.4117647058823529	0.4827586206896552	0.21999999999999997	0.23529411764705882
crow1244	0.36363636363636365	0.36666666666666664	0.17647058823529413	0.7058823529411765	0.4836065573770491	0.4727272727272727
cube1242	0.45454545454545453	0.4666666666666667	0.5294117647058824	0.29411764705882354	0.4666666666666666	0.5471698113207547
culi1244	0.36363636363636365	0.28	0.47058823529411764	0.4411764705882353	0.3157894736842105	0.2830188679245283
cusc1236	0.42857142857142855	0.06896551724137931	0.17647058823529413	0.45454545454545453	0.5727272727272728	0.4375
czec1258	0.7272727272727273	0.4666666666666667	0.6470588235294118	0.29411764705882354	0.4836065573770491	0.35185185185185186
daai1236	0.09090909090909091	0	0.17647058823529413	0.36363636363636365	0.2327586206896551	0.3148148148148148
daas1238	0.36363636363636365	0.23333333333333334	0.35294117647058826	0.3939393939393939	0.3305084745762712	0.2962962962962963
dadi1250	0.125	0	0.17647058823529413	0.3235294117647059	0.1929824561403509	0.23529411764705882
dagb1246	0.5454545454545454	0.14285714285714285	0.35294117647058826	0.4411764705882353	0.18103448275862072	0.2857142857142857
dagi1241	0.5	0.4074074074074074	0.5882352941176471	0.5161290322580645	0.38793103448275856	0.3829787234042553
daka1243	0.8181818181818182	0.043478260869565216	0.11764705882352941	0.46875	0.1721311475409836	0.32727272727272727
damp1237	0.5454545454545454	0.14814814814814814	0.17647058823529413	0.5	0.19444444444444445	0.2608695652173913
dana1252	0.45454545454545453	0.034482758620689655	0.11764705882352941	0.3939393939393939	0.16666666666666669	0.20754716981132076
dand1238	0.2857142857142857	0.2962962962962963	0.4117647058823529	0.21212121212121213	0.39655172413793105	0.2857142857142857
dani1285	0.6363636363636364	0.42857142857142855	0.5294117647058824	0.20588235294117646	0.33333333333333337	0.3584905660377358
dara1250	0.2222222222222222	0.11538461538461539	0.1875	0.36363636363636365	0.3909090909090909	0.3
darm1243	0.4444444444444444	0.03333333333333333	0.17647058823529413	0.5454545454545454	0.2641509433962264	0.34
daur1238	0.125	0	0.17647058823529413	0.391304347826087	0.3020833333333333	0.29411764705882354
dawr1236	0.3333333333333333	0.037037037037037035	0.23529411764705882	0.40625	0.346938775510204	0.3
daza1242	0.36363636363636365	0.16666666666666666	0.17647058823529413	0.47058823529411764	0.3793103448275862	0.21568627450980393
dege1246	0.8181818181818182	0.18518518518518517	0.4117647058823529	0.5882352941176471	0.35593220338983056	0.3269230769230769
dehu1237	0.75	0	0.07142857142857142	0.38461538461538464	0.1	0.20454545454545456
dera1248	0.875	0.16666666666666666	0.4117647058823529	0.3235294117647059	0.3793103448275862	0.34615384615384615
desa1247	0.36363636363636365	0.3333333333333333	0.5882352941176471	0.30303030303030304	0.5689655172413793	0.5
dhao1237	0.7272727272727273	0.13793103448275862	0.11764705882352941	0.47058823529411764	0.0983606557377049	0.33962264150943394
dhim1246	0.36363636363636365	0.06666666666666667	0.11764705882352941	0.4411764705882353	0.33050847457627114	0.37254901960784315
dhuw1249	0.625	0.125	0.26666666666666666	0.35294117647058826	0.25454545454545463	0.2222222222222222
dido1241	0.1111111111111111	0.32142857142857145	0.5294117647058824	0.18518518518518517	0.4629629629629629	0.39622641509433965
diga1241	0.3333333333333333	0.16666666666666666	0.11764705882352941	0.38235294117647056	0.3771929824561403	0.34615384615384615
digo1243	0.8181818181818182	0.25925925925925924	0.47058823529411764	0.53125	0.5327868852459017	0.48148148148148145
dima1251	0.18181818181818182	0.04	0.11764705882352941	0.3235294117647059	0.27118644067796605	0.24528301886792453
djam1255	0.3333333333333333	0.06666666666666667	0.17647058823529413	0.47058823529411764	0.23770491803278687	0.2830188679245283
djee1236	0.45454545454545453	0.36666666666666664	0.5882352941176471	0.4117647058823529	0.4098360655737705	0.4074074074074074
djin1251	0.7272727272727273	0.2	0.35714285714285715	0.4666666666666667	0.3921568627450981	0.32558139534883723
dobu1241	0.5	0	0.17647058823529413	0.48484848484848486	0.3571428571428571	0.30612244897959184
domm1246	0.2222222222222222	0.07142857142857142	0.17647058823529413	0.5294117647058824	0.19298245614035092	0.3333333333333333
dong1285	0.1111111111111111	0.037037037037037035	0.11764705882352941	0.37037037037037035	0.2946428571428571	0.32608695652173914
doro1266	0.36363636363636365	0.038461538461538464	0.1875	0.5151515151515151	0.303921568627451	0.2619047619047619
drun1238	0.09090909090909091	0.18518518518518517	0.11764705882352941	0.4411764705882353	0.3620689655172414	0.4528301886792453
dumb1241	0.6666666666666666	0.03333333333333333	0.11764705882352941	0.38235294117647056	0.11864406779661016	0.3404255319148936
dumi1241	0.2222222222222222	0.1111111111111111	0.17647058823529413	0.6060606060606061	0.39622641509433953	0.3125
dupa1235	0.6666666666666666	0.037037037037037035	0.17647058823529413	0.3333333333333333	0.26363636363636356	0.2653061224489796
dura1244	0.2222222222222222	0.10344827586206896	0.17647058823529413	0.38235294117647056	0.339622641509434	0.26
dusn1237	0.8888888888888888	0.07142857142857142	0.29411764705882354	0.47058823529411764	0.15254237288135591	0.2692307692307692
dutc1256	0.5454545454545454	0.3103448275862069	0.5	0.25	0.3728813559322034	0.37037037037037035
dyan1250	0.2	0.03333333333333333	0.17647058823529413	0.36363636363636365	0.3416666666666666	0.25
dyul1238	0.3333333333333333	0.037037037037037035	0.17647058823529413	0.38235294117647056	0.19000000000000003	0.28888888888888886
dzao1238	0.45454545454545453	0.13333333333333333	0.058823529411764705	0.45454545454545453	0.04237288135593222	0.25925925925925924
dzon1239	0.2727272727272727	0.18518518518518517	0.17647058823529413	0.25	0.27678571428571425	0.39622641509433965
east2328	0.18181818181818182	0.03333333333333333	0.17647058823529413	0.42424242424242425	0.3389830508474576	0.24074074074074073
east2330	0.8181818181818182	0.06666666666666667	0.11764705882352941	0.4411764705882353	0.01639344262295081	0.25925925925925924
east2342	0.5555555555555556	0.06666666666666667	0.11764705882352941	0.4411764705882353	0.08333333333333333	0.23636363636363636
east2443	0.6363636363636364	0.03571428571428571	0.11764705882352941	0.5294117647058824	0.2807017543859649	0.3333333333333333
east2447	0.5	0.03333333333333333	0.11764705882352941	0.35294117647058826	0.06557377049180328	0.25925925925925924
east2485	0.6666666666666666	0.037037037037037035	0.11764705882352941	0.4411764705882353	0.07407407407407408	0.13953488372093023
east2516	0.09090909090909091	0.10344827586206896	0.17647058823529413	0.4411764705882353	0.4666666666666666	0.4339622641509434
east2545	0.375	0.19230769230769232	0.3125	0.34375	0.40178571428571425	0.37254901960784315
east2555	0.2727272727272727	0.2	0.23529411764705882	0.625	0.38983050847457623	0.34
east2556	0.7142857142857143	0.10714285714285714	0.2	0.6129032258064516	0.4074074074074074	0.40425531914893614
east2690	0.7	0.20833333333333334	0.3333333333333333	0.7	0.4555555555555555	0.2978723404255319
east2773	0.09090909090909091	0.13333333333333333	0.11764705882352941	0.38235294117647056	0.3534482758620688	0.37037037037037035
east2782	0.8333333333333334	0.25925925925925924	0.5882352941176471	0.5	0.4454545454545455	0.32653061224489793
egyp1253	0.7777777777777778	0.3076923076923077	0.5882352941176471	0.48148148148148145	0.45	0.2857142857142857
eipo1242	0.18181818181818182	0.06666666666666667	0.17647058823529413	0.5588235294117647	0.2833333333333334	0.24528301886792453
ekar1243	0.2222222222222222	0.32	0.35294117647058826	0.5161290322580645	0.40566037735849064	0.5581395348837209
elmo1238	0.3333333333333333	0.14285714285714285	0.29411764705882354	0.6470588235294118	0.33928571428571425	0.23404255319148937
elna1235	0.6	0.22727272727272727	0.23529411764705882	0.59375	0.5092592592592592	0.44680851063829785
emae1237	0.5555555555555556	0	0.17647058823529413	0.4375	0.14583333333333331	0.2391304347826087
emai1241	0.6363636363636364	0.03333333333333333	0.17647058823529413	0.3235294117647059	0.19672131147540975	0.24074074074074073
embe1260	0.2222222222222222	0.18518518518518517	0.17647058823529413	0.46153846153846156	0.48039215686274506	0.3269230769230769
embe1262	0.2222222222222222	0.14814814814814814	0.17647058823529413	0.3333333333333333	0.4166666666666667	0.29411764705882354
enuu1235	0.18181818181818182	0.03333333333333333	0.11764705882352941	0.4117647058823529	0.0081967213114754	0.21818181818181817
epen1239	0.125	0.07407407407407407	0.17647058823529413	0.52	0.4901960784313725	0.3673469387755102
ersu1241	0.36363636363636365	0.1	0.058823529411764705	0.2647058823529412	0.25409836065573776	0.2909090909090909
erzy1239	0.6	0.1	0.17647058823529413	0.4117647058823529	0.3305084745762712	0.19230769230769232
esee1248	0.4444444444444444	0.1	0.23529411764705882	0.4117647058823529	0.3688524590163935	0.3888888888888889
esim1238	0.875	0.2608695652173913	0.47058823529411764	0.3333333333333333	0.40384615384615385	0.3125
esto1258	0.7272727272727273	0.06666666666666667	0.17647058823529413	0.38235294117647056	0.319672131147541	0.2545454545454545
eude1234	0.4	0.09090909090909091	0.1875	0.45161290322580644	0.4807692307692307	0.34782608695652173
even1259	0.18181818181818182	0.13333333333333333	0.11764705882352941	0.38235294117647056	0.5	0.37037037037037035
even1260	0.3	0.1	0.17647058823529413	0.45454545454545453	0.4285714285714286	0.32653061224489793
ewee1241	0.6666666666666666	0.10714285714285714	0.11764705882352941	0.4444444444444444	0.3163265306122449	0.28846153846153844
eyak1241	0.2222222222222222	0.25	0.23529411764705882	0.5	0.3813559322033898	0.32075471698113206
fare1241	0.5454545454545454	0.3333333333333333	0.6470588235294118	0.24242424242424243	0.3017241379310345	0.4166666666666667
faro1244	0.8181818181818182	0.26666666666666666	0.6470588235294118	0.20588235294117646	0.40163934426229514	0.24074074074074073
fiji1243	0.6363636363636364	0.15384615384615385	0.125	0.4375	0.2844827586206896	0.4230769230769231
fili1244	0.5555555555555556	0.03333333333333333	0.11764705882352941	0.42424242424242425	0.19491525423728817	0.36363636363636365
fina1242	0.7	0.041666666666666664	0.17647058823529413	0.3333333333333333	0.339622641509434	0.32608695652173914
finn1318	0.6363636363636364	0.06666666666666667	0.17647058823529413	0.38235294117647056	0.3688524590163934	0.2727272727272727
fonn1241	0.7272727272727273	0.03333333333333333	0.17647058823529413	0.42424242424242425	0.02499999999999999	0.23636363636363636
fore1265	0.18181818181818182	0.1	0.17647058823529413	0.45454545454545453	0.3389830508474576	0.2777777777777778
fran1266	0.375	0.037037037037037035	0.17647058823529413	0.5666666666666667	0.6176470588235294	0.34782608695652173
fuln1247	0.36363636363636365	0.26666666666666666	0.6470588235294118	0.29411764705882354	0.39655172413793105	0.39215686274509803
furr1244	0.6363636363636364	0.1724137931034483	0.17647058823529413	0.4117647058823529	0.33333333333333337	0.21818181818181817
futu1245	0.5454545454545454	0.1	0.23529411764705882	0.47058823529411764	0.20833333333333337	0.32727272727272727
fuyu1242	0.36363636363636365	0.1	0.17647058823529413	0.38235294117647056	0.2368421052631579	0.25
gade1242	0.5	0.14285714285714285	0.35294117647058826	0.40625	0.24545454545454545	0.20833333333333334
gaga1249	0.2727272727272727	0.03333333333333333	0.17647058823529413	0.4411764705882353	0.364406779661017	0.2641509433962264
gaga1251	0.3	0.32142857142857145	0.6	0.46875	0.2545454545454546	0.2777777777777778
gahr1239	0.36363636363636365	0.16666666666666666	0.17647058823529413	0.35294117647058826	0.3934426229508196	0.38181818181818183
gali1258	0.6363636363636364	0.5	0.5882352941176471	0.47058823529411764	0.4262295081967213	0.46296296296296297
gali1262	0.18181818181818182	0.17857142857142858	0.23529411764705882	0.5882352941176471	0.4310344827586207	0.37254901960784315
galo1242	0.3	0.03571428571428571	0.125	0.3333333333333333	0.28571428571428575	0.37254901960784315
gami1243	0.5454545454545454	0.14814814814814814	0.1875	0.42424242424242425	0.29661016949152547	0.3
gamo1243	0.18181818181818182	0.06666666666666667	0.23529411764705882	0.4411764705882353	0.3103448275862069	0.3076923076923077
gand1255	0.75	0.35714285714285715	0.6470588235294118	0.48148148148148145	0.48958333333333337	0.4666666666666667
gang1266	0.4444444444444444	0.06666666666666667	0.17647058823529413	0.47058823529411764	0.3360655737704918	0.24074074074074073
gant1244	0.36363636363636365	0	0.17647058823529413	0.47058823529411764	0.22222222222222215	0.3111111111111111
gapa1238	0.6363636363636364	0.08	0.17647058823529413	0.5882352941176471	0.3333333333333333	0.30952380952380953
garo1247	0.125	0.1	0.058823529411764705	0.29411764705882354	0.33050847457627114	0.27906976744186046
gata1239	0.1111111111111111	0.07142857142857142	0.11764705882352941	0.38461538461538464	0.42857142857142855	0.29411764705882354
gayo1244	0.8181818181818182	0	0.17647058823529413	0.35294117647058826	0.1721311475409836	0.2909090909090909
geba1237	0.6363636363636364	0.034482758620689655	0.0625	0.38235294117647056	0.06557377049180325	0.25925925925925924
geda1237	0.3333333333333333	0.09523809523809523	0.125	0.5625	0.25	0.40476190476190477
gela1263	0.6363636363636364	0.03333333333333333	0.11764705882352941	0.47058823529411764	0.11864406779661016	0.2549019607843137
ghad1239	0.8888888888888888	0.37037037037037035	0.5625	0.52	0.375	0.3
ghan1242	0.7	0.07407407407407407	0.11764705882352941	0.45454545454545453	0.28947368421052627	0.3333333333333333
ghar1239	0.75	0.041666666666666664	0.11764705882352941	0.5454545454545454	0.18269230769230768	0.29545454545454547
gheg1238	0.8181818181818182	0.4666666666666667	0.5294117647058824	0.38235294117647056	0.4	0.3076923076923077
ghod1238	0.2222222222222222	0.2857142857142857	0.5294117647058824	0.18518518518518517	0.43137254901960786	0.4375
ghom1257	0.375	0.32142857142857145	0.5294117647058824	0.48148148148148145	0.36458333333333337	0.23076923076923078
gilb1244	0.8	0.07142857142857142	0.11764705882352941	0.48484848484848486	0.18867924528301888	0.26
gily1242	0.2727272727272727	0.06896551724137931	0.11764705882352941	0.5454545454545454	0.4322033898305084	0.38461538461538464
gira1247	0.2857142857142857	0.10344827586206896	0.17647058823529413	0.5	0.26724137931034486	0.22
glav1244	0.8	0	0.1875	0.5454545454545454	0.33333333333333337	0.2619047619047619
gofa1235	0.125	0.14814814814814814	0.29411764705882354	0.47058823529411764	0.37962962962962954	0.34
gogo1265	0.2727272727272727	0.1111111111111111	0.17647058823529413	0.38235294117647056	0.1727272727272727	0.17647058823529413
gola1255	0.6363636363636364	0.15	0.29411764705882354	0.5185185185185185	0.1914893617021277	0.325
gros1243	0.8	0.20689655172413793	0.35294117647058826	0.6774193548387096	0.5086206896551724	0.3469387755102041
guah1255	0.1111111111111111	0.5	0.4666666666666667	0.5588235294117647	0.4672131147540984	0.40384615384615385
guan1266	0.2727272727272727	0.16666666666666666	0.11764705882352941	0.5294117647058824	0.5245901639344263	0.4727272727272727
guan1269	0.1111111111111111	0.2413793103448276	0.35294117647058826	0.35714285714285715	0.4387755102040817	0.46808510638297873
gube1234	0.8181818181818182	0.4074074074074074	0.5882352941176471	0.5294117647058824	0.48305084745762705	0.4339622641509434
gude1246	0.6363636363636364	0.14285714285714285	0.29411764705882354	0.5	0.19642857142857145	0.3111111111111111
guer1243	0.7777777777777778	0.32142857142857145	0.35294117647058826	0.6060606060606061	0.4137931034482759	0.40384615384615385
gugu1253	0.42857142857142855	0.07407407407407407	0.125	0.3235294117647059	0.2549019607843137	0.19047619047619047
guhu1244	0.2222222222222222	0.07407407407407407	0.17647058823529413	0.20588235294117646	0.25	0.30434782608695654
guiq1238	0.45454545454545453	0.14285714285714285	0.058823529411764705	0.23529411764705882	0.2685185185185185	0.3269230769230769
gulf1241	0.75	0.3333333333333333	0.5882352941176471	0.5185185185185185	0.44897959183673464	0.30612244897959184
guma1254	0.36363636363636365	0.08	0.11764705882352941	0.5882352941176471	0.28571428571428575	0.37254901960784315
gumu1244	0.4444444444444444	0.2857142857142857	0.4117647058823529	0.4444444444444444	0.40384615384615385	0.42857142857142855
gunw1252	0.6363636363636364	0.43333333333333335	0.6470588235294118	0.5588235294117647	0.364406779661017	0.39622641509433965
guny1241	0.5454545454545454	0	0.17647058823529413	0.5	0.350877192982456	0.28846153846153844
guru1261	0.1111111111111111	0.037037037037037035	0.17647058823529413	0.3235294117647059	0.24107142857142863	0.2549019607843137
guru1271	0.7272727272727273	0.07407407407407407	0.23529411764705882	0.4411764705882353	0.08771929824561402	0.28846153846153844
gusi1247	0.75	0.2222222222222222	0.5625	0.48484848484848486	0.4909090909090909	0.39622641509433965
gyel1242	0.7272727272727273	0.17857142857142858	0.4117647058823529	0.47058823529411764	0.31355932203389825	0.28846153846153844
haaa1252	0.6363636363636364	0.2	0.47058823529411764	0.47058823529411764	0.45833333333333337	0.4117647058823529
hadi1240	0.36363636363636365	0.23333333333333334	0.4117647058823529	0.4117647058823529	0.4741379310344828	0.46153846153846156
hadz1240	0.7	0.26666666666666666	0.6470588235294118	0.4411764705882353	0.423728813559322	0.4074074074074074
hait1244	0.7272727272727273	0.06666666666666667	0.23529411764705882	0.4117647058823529	0.06779661016949151	0.2222222222222222
haka1240	0.2727272727272727	0.14814814814814814	0.11764705882352941	0.5483870967741935	0.4830508474576271	0.40384615384615385
halh1238	0.18181818181818182	0.03333333333333333	0.17647058823529413	0.36363636363636365	0.3706896551724138	0.2641509433962264
hali1244	0.6363636363636364	0.21428571428571427	0.4	0.42424242424242425	0.39655172413793105	0.3404255319148936
halk1245	0.6363636363636364	0.13333333333333333	0.11764705882352941	0.5588235294117647	0.4262295081967213	0.4074074074074074
hame1242	0.36363636363636365	0.2608695652173913	0.058823529411764705	0.3939393939393939	0.4833333333333333	0.44680851063829785
hang1263	0.36363636363636365	0.21428571428571427	0.5333333333333333	0.40625	0.25	0.3333333333333333
hani1248	0.18181818181818182	0.13333333333333333	0.058823529411764705	0.42424242424242425	0.04237288135593222	0.24074074074074073
hano1246	0.8181818181818182	0.06666666666666667	0.11764705882352941	0.48484848484848486	0.25862068965517243	0.38
haru1245	0.2727272727272727	0	0.17647058823529413	0.5	0.22033898305084748	0.20833333333333334
hava1248	0.5	0.20689655172413793	0.125	0.5161290322580645	0.6037735849056604	0.5
hawa1245	0.6666666666666666	0.06666666666666667	0.11764705882352941	0.30303030303030304	0.14655172413793102	0.33962264150943394
hebr1245	0.6666666666666666	0.39285714285714285	0.5882352941176471	0.5555555555555556	0.4433962264150943	0.28846153846153844
hela1238	0.18181818181818182	0.06666666666666667	0.23529411764705882	0.29411764705882354	0.2672413793103448	0.2830188679245283
here1253	0.7272727272727273	0.3	0.5882352941176471	0.4411764705882353	0.5	0.3584905660377358
hida1246	0.4444444444444444	0.2857142857142857	0.11764705882352941	0.6470588235294118	0.5762711864406779	0.46153846153846156
high1276	0.5	0.03333333333333333	0.17647058823529413	0.6666666666666666	0.5	0.40384615384615385
hind1269	0.45454545454545453	0.2857142857142857	0.4117647058823529	0.2647058823529412	0.3644067796610169	0.3584905660377358
hixk1239	0.4	0.36363636363636365	0.375	0.7096774193548387	0.6140350877192982	0.5306122448979592
hoaa1235	0.6363636363636364	0.16666666666666666	0.11764705882352941	0.5294117647058824	0.16393442622950818	0.2727272727272727
hoav1238	0.7272727272727273	0.038461538461538464	0.11764705882352941	0.42424242424242425	0.325	0.37254901960784315
hone1235	0.7777777777777778	0.08695652173913043	0.17647058823529413	0.4375	0.29310344827586204	0.23529411764705882
honi1244	0.3333333333333333	0.03333333333333333	0.11764705882352941	0.2727272727272727	0.06779661016949157	0.20408163265306123
hooo1248	0.125	0.04	0.13333333333333333	0.5185185185185185	0.4183673469387756	0.3541666666666667
hopi1249	0.36363636363636365	0.26666666666666666	0.29411764705882354	0.5588235294117647	0.46428571428571425	0.3877551020408163
horp1239	0.36363636363636365	0.16666666666666666	0.11764705882352941	0.38235294117647056	0.40517241379310354	0.38461538461538464
hote1245	0.5555555555555556	0.12	0.17647058823529413	0.6333333333333333	0.09615384615384612	0.18
huaa1248	0.75	0.34615384615384615	0.6666666666666666	0.38235294117647056	0.12931034482758622	0.2978723404255319
hual1241	0.36363636363636365	0.06666666666666667	0.11764705882352941	0.5	0.47540983606557374	0.37735849056603776
huam1247	0.4	0.20689655172413793	0.11764705882352941	0.47058823529411764	0.3983050847457627	0.35185185185185186
huar1255	0.2727272727272727	0.07692307692307693	0.17647058823529413	0.5	0.4250000000000001	0.38461538461538464
huas1242	0.6	0.07692307692307693	0.17647058823529413	0.5588235294117647	0.3947368421052632	0.3829787234042553
huba1236	0.875	0.03571428571428571	0.17647058823529413	0.5	0.31578947368421045	0.22448979591836735
huic1243	0.6	0.20689655172413793	0.23529411764705882	0.7058823529411765	0.48305084745762705	0.43137254901960786
hula1239	0.2857142857142857	0.034482758620689655	0.17647058823529413	0.38235294117647056	0.3928571428571429	0.3137254901960784
hula1244	0.5454545454545454	0.2413793103448276	0.4375	0.4411764705882353	0.2542372881355932	0.26
humb1243	0.6666666666666666	0.03571428571428571	0.17647058823529413	0.37037037037037035	0.14150943396226415	0.21568627450980393
hung1274	0.2727272727272727	0.10714285714285714	0.11764705882352941	0.4411764705882353	0.45081967213114754	0.4
hunz1247	0.1111111111111111	0.34782608695652173	0.47058823529411764	0.2727272727272727	0.47321428571428575	0.35555555555555557
hupd1244	0.1111111111111111	0.18518518518518517	0.29411764705882354	0.37037037037037035	0.40816326530612246	0.5283018867924528
huuu1240	0.5555555555555556	0.06666666666666667	0.058823529411764705	0.45454545454545453	0	0.18
iaai1238	0.7272727272727273	0.16666666666666666	0.17647058823529413	0.5294117647058824	0.2833333333333333	0.42
iatm1242	0.18181818181818182	0.1	0.4117647058823529	0.2647058823529412	0.3032786885245902	0.37037037037037035
ibal1244	0.5	0.034482758620689655	0.17647058823529413	0.4411764705882353	0.37272727272727274	0.33962264150943394
iban1264	0.7777777777777778	0.034482758620689655	0.11764705882352941	0.4411764705882353	0.1083333333333333	0.22641509433962265
iban1267	0.5	0.03333333333333333	0.17647058823529413	0.5588235294117647	0.26724137931034486	0.2692307692307692
ibat1238	0.5454545454545454	0.125	0.23529411764705882	0.46875	0.32758620689655177	0.36538461538461536
icel1247	0.6666666666666666	0.27586206896551724	0.5625	0.23529411764705882	0.4310344827586207	0.2777777777777778
idii1243	0.3	0.23333333333333334	0.23529411764705882	0.46875	0.3727272727272727	0.3018867924528302
idum1241	0.2222222222222222	0.041666666666666664	0.11764705882352941	0.4666666666666667	0.2980769230769231	0.24444444444444444
idun1242	0.6	0	0.17647058823529413	0.5588235294117647	0.319672131147541	0.3137254901960784
ikkk1242	0.7777777777777778	0.1111111111111111	0.17647058823529413	0.38461538461538464	0.4230769230769231	0.3269230769230769
iliu1237	0.7272727272727273	0.037037037037037035	0.11764705882352941	0.5294117647058824	0.15384615384615388	0.2708333333333333
imba1240	0.18181818181818182	0.1	0.17647058823529413	0.5	0.4344262295081968	0.3584905660377358
indo1316	0.625	0.07142857142857142	0.058823529411764705	0.48148148148148145	0.21	0.29411764705882354
ines1240	0.6	0.038461538461538464	0.25	0.6060606060606061	0.3793103448275862	0.3148148148148148
ingr1248	0.6363636363636364	0.06666666666666667	0.17647058823529413	0.38235294117647056	0.35245901639344257	0.21818181818181817
ingu1240	0.1111111111111111	0.4444444444444444	0.5	0.2962962962962963	0.4444444444444444	0.4423076923076923
irar1238	0.8	0.13333333333333333	0.11764705882352941	0.5588235294117647	0.22881355932203387	0.2641509433962264
iris1253	0.8181818181818182	0.4827586206896552	0.5882352941176471	0.2647058823529412	0.3793103448275862	0.2641509433962264
iron1242	0.5555555555555556	0.13043478260869565	0.23529411764705882	0.42424242424242425	0.32758620689655177	0.39215686274509803
irul1243	0.1111111111111111	0.18518518518518517	0.35294117647058826	0.35294117647058826	0.26724137931034475	0.2830188679245283
isco1239	0.2727272727272727	0.13793103448275862	0.17647058823529413	0.35294117647058826	0.40163934426229514	0.36363636363636365
isin1239	0.7272727272727273	0	0.17647058823529413	0.40625	0.25510204081632654	0.3157894736842105
isir1237	0.3333333333333333	0.36	0.23529411764705882	0.4411764705882353	0.31481481481481477	0.28888888888888886
isna1241	0.875	0.037037037037037035	0.17647058823529413	0.5	0.24107142857142855	0.21568627450980393
isth1240	0.7	0.07692307692307693	0.23529411764705882	0.625	0.2708333333333333	0.22448979591836735
ital1282	0.5454545454545454	0.5333333333333333	0.5294117647058824	0.5	0.4262295081967213	0.4
iton1250	0.5454545454545454	0.26666666666666666	0.29411764705882354	0.5454545454545454	0.36000000000000004	0.32653061224489793
itza1241	0.8	0.2857142857142857	0.29411764705882354	0.5294117647058824	0.42241379310344823	0.37254901960784315
iumi1238	0.5	0.16	0.058823529411764705	0.45454545454545453	0.05084745762711862	0.2653061224489796
